Name,CarName,fueltype, price ,model,used/new,accident,milage,engine,model_year,ext_col,int_col
Sheet2,Lincoln,Gasoline," $24,000  ",MKC Reserve,used,None reported,"100,000 mi.",240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,2016,White,White
Sheet2,Ford,Diesel," $17,000  ",Excursion Limited,used,At least 1 accident or damage reported,"333,361 mi.",250.0HP 7.3L 8 Cylinder Engine Diesel Fuel,2001,Black,Beige
Sheet2,Land,Gasoline," $29,993  ",Rover Discovery SE,used,None reported,"63,295 mi.",340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,2018,Blue,White
Sheet2,Land,Gasoline," $96,500  ",Rover Defender V8,used,None reported,"3,000 mi.",518.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,2022,Black,Black
Sheet2,Chevrolet,E85 Flex Fuel," $25,500  ",Silverado 1500 2LT,used,None reported,"102,604 mi.",355.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability,2014,Gray,Gray
Sheet2,Mercedes-Benz,Gasoline," $99,000  ",AMG G 63 Base,used,None reported,"39,800 mi.",563.0HP 5.5L 8 Cylinder Engine Gasoline Fuel,2017,White,Red
Sheet2,Ford,E85 Flex Fuel," $40,100  ",F-250 XLT,used,None reported,"124,000 mi.",385.0HP 6.2L 8 Cylinder Engine Flex Fuel Capability,2019,White,Gray
Sheet2,Lexus,Gasoline," $69,500  ",LX 570 Three-Row,used,None reported,"39,300 mi.",383.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,2018,Black,Black
Sheet2,INFINITI,Gasoline," $29,000  ",QX60 Luxe,used,At least 1 accident or damage reported,"51,000 mi.",295.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,2019,Gray,Gray
Sheet2,Land,Gasoline," $35,999  ",Rover Range Rover Sport 3.0L Supercharged HSE,used,None reported,"67,000 mi.",340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,2017,Gray,Beige
Sheet2,INFINITI,Gasoline," $14,195  ",QX60 Base,used,At least 1 accident or damage reported,"95,400 mi.",265.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,2014,White,Beige
Sheet2,Hyundai,Gasoline," $11,000  ",Sonata GLS,used,None reported,"136,991 mi.",198.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,2013,Gray,Gray
Sheet2,Toyota,Gasoline," $55,000  ",Tundra Limited,used,None reported,"3,959 mi.",389.0HP 3.4L V6 Cylinder Engine Gasoline Fuel,2022,Blue,Gray
Sheet2,Jeep,Gasoline," $31,000  ",Grand Cherokee Limited,used,None reported,"47,500 mi.",293.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,2020,Purple,Black
Sheet2,Ford,Diesel," $13,000  ",F-350 Lariat Crew Cab Super Duty DRW,used,At least 1 accident or damage reported,"176,691 mi.",325.0HP 6.0L 8 Cylinder Engine Diesel Fuel,2005,White,Beige
Sheet2,Mercedes-Benz,Gasoline," $27,500  ",CLS-Class CLS 550,used,None reported,"34,600 mi.",402.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,2014,Black,Black
Sheet2,RAM,Gasoline," $34,000  ",2500 SLT,used,None reported,"84,500 mi.",410.0HP 6.4L 8 Cylinder Engine Gasoline Fuel,2014,Black,Gray
Sheet2,Kia,Hybrid," $37,500  ",Sorento Hybrid EX,used,None reported,"36,100 mi.",227.0HP 1.6L 4 Cylinder Engine Gas/Electric Hybrid,2022,Black,White
Sheet2,Hyundai,Gasoline," $17,000  ",Genesis 3.8,used,At least 1 accident or damage reported,"92,225 mi.",311.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,2015,Black,Black
Sheet2,Jeep,Gasoline," $25,695  ",Compass Latitude,used,None reported,"17,500 mi.",180.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,2020,Silver,Black
Sheet2,Ford,Gasoline," $6,000  ",Fusion SE,used,None reported,"114,323 mi.",175.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,2011,Black,Black
Sheet2,Toyota,Gasoline," $27,500  ",FJ Cruiser Base,used,None reported,"92,000 mi.",260.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,2014,Beige,Black
Sheet2,BMW,Gasoline," $29,998  ",430 Gran Coupe i xDrive,used,None reported,"29,025 mi.",2.0 Liter DOHC T/C,2018,Carbon Black Metallic,Black
Sheet2,Dodge,Gasoline," $65,000  ",Durango SRT 392,used,None reported,"17,000 mi.",475.0HP 6.4L 8 Cylinder Engine Gasoline Fuel,2021,Blue,Black
Sheet2,Hyundai,Gasoline," $13,000  ",Santa Fe GLS,used,None reported,"96,476 mi.",290.0HP 3.3L V6 Cylinder Engine Gasoline Fuel,2015,White,Gray
Sheet2,Volkswagen,Gasoline," $39,127  ",Atlas 3.6L SEL Premium,used,None reported,"36,311 mi.",3.6L V6 24V GDI DOHC,2021,Deep Black Pearl Effect,Titan Black / Quarzit
Sheet2,Land,Gasoline," $35,000  ",Rover Range Rover Sport 5.0L Supercharged Dynamic,used,None reported,"56,842 mi.",510.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,2016,Silver,Black
Sheet2,Nissan,Gasoline," $29,510  ",Murano SV,used,None reported,"23,677 mi.",3.5L V6 24V MPFI DOHC,2021,Sunset Drift Chromaflair,Graphite
Sheet2,Buick,Gasoline," $31,700  ",Envision Essence,used,None reported,"27,340 mi.",2.5L I4 16V GDI DOHC,2020,Summit White,Ebony
Sheet2,Chevrolet,Gasoline," $41,986  ",Silverado 1500 RST,used,None reported,"26,177 mi.",5.3L V8 16V GDI OHV,2020,Shadow Gray Metallic,Jet Black
Sheet2,Pontiac,Gasoline," $10,000  ",Solstice GXP,used,At least 1 accident or damage reported,"122,348 mi.",260.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,2009,Red,Black
Sheet2,BMW,Gasoline," $22,500  ",640 Gran Coupe i xDrive,used,None reported,"98,000 mi.",315.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,2015,Black,Beige
Sheet2,MINI,Gasoline," $26,750  ",Countryman Cooper S,used,None reported,"18,997 mi.",189.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,2019,Red,Black
Sheet2,Porsche,Gasoline," $67,995  ",Boxster GTS,used,None reported,"40,350 mi.",330.0HP 3.4L Flat 6 Cylinder Engine Gasoline Fuel,2016,Gray,Black
Sheet2,Ford,E85 Flex Fuel," $14,300  ",Expedition EL King Ranch,used,None reported,"156,856 mi.",310.0HP 5.4L 8 Cylinder Engine Flex Fuel Capability,2011,Black,Brown
Sheet2,Bentley,Gasoline," $289,991  ",Continental GT GT Speed,used,None reported,"1,919 mi.",12 Cylinder Engine,2022,Granite,Porpoise
Sheet2,BMW,Gasoline," $46,000  ",X5 M Base,used,None reported,"61,773 mi.",567.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,2017,Gray,Black
Sheet2,Ford,Gasoline," $22,000  ",Mustang GT Premium,used,None reported,"74,500 mi.",412.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,2011,Black,Black
Sheet2,Jeep,Gasoline," $5,000  ",Compass Sport,used,At least 1 accident or damage reported,"99,000 mi.",172.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,2016,White,Gray
Sheet2,INFINITI,Gasoline," $15,000  ",G37 Sport,used,None reported,"63,496 mi.",330.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,2008,Black,Black
Sheet2,Ford,Gasoline," $47,500  ",F-150 XLT,used,None reported,"18,465 mi.",400.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,2022,Black,Gray
Sheet2,Porsche,Gasoline," $72,995  ",911 Carrera 4S,used,None reported,"42,635 mi.",355.0HP 3.8L Flat 6 Cylinder Engine Gasoline Fuel,2007,Blue,Blue
Sheet2,INFINITI,Gasoline," $18,900  ",G35 Base,used,None reported,"99,000 mi.",298.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,2005,Silver,Black
Sheet2,Chrysler,Gasoline," $13,750  ",300C Base,used,None reported,"87,500 mi.",292.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,2013,White,Beige
Sheet2,Toyota,Gasoline," $6,800  ",Camry Solara SLE,used,None reported,"138,000 mi.",210.0HP 3.3L V6 Cylinder Engine Gasoline Fuel,2007,White,Beige
Sheet2,Lexus,Gasoline," $28,995  ",IS 300 Base,used,None reported,"70,891 mi.",260.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,2018,White,Black
Sheet2,Buick,Gasoline," $29,444  ",Enclave Essence,used,At least 1 accident or damage reported,"55,403 mi.",310.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,2020,Red,Gray
Sheet2,BMW,Gasoline," $89,995  ",M4 Competition xDrive,used,None reported,"3,213 mi.",503.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,2022,Black,Red
Sheet2,Pontiac,Gasoline," $21,999  ",GTO Base,used,At least 1 accident or damage reported,"142,314 mi.",400.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,2005,Red,Red
Sheet2,Toyota,Gasoline," $36,740  ",FJ Cruiser Base,used,None reported,"53,000 mi.",260.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,2013,Blue,Black
Sheet2,Hyundai,Gasoline," $7,500  ",Elantra SE,used,None reported,"120,250 mi.",145.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,2014,Blue,Gray
Sheet2,Porsche,Gasoline," $29,500  ",Macan S,used,None reported,"72,329 mi.",340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,2015,Silver,Black
Sheet2,Hummer,Gasoline," $9,995  ",H3 Base,used,None reported,"153,692 mi.",242.0HP 3.7L 5 Cylinder Engine Gasoline Fuel,2007,Beige,Black
Sheet2,Ford,Gasoline," $18,000  ",Transit-350 Base,used,None reported,"235,000 mi.",275.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,2018,White,Gray
Sheet2,Rivian,Hybrid," $82,000  ",R1T Launch Edition,used,None reported,"8,681 mi.",835.0HP Electric Motor Electric Fuel System,2022,Gray,Black
Sheet2,Audi,Gasoline," $18,000  ",S4 3.0 Prestige,used,None reported,"98,400 mi.",333.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,2012,White,White
Sheet2,Toyota,Gasoline," $46,500  ",4Runner SR5 Premium,used,None reported,"1,400 mi.",270.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,2023,White,Black
Sheet2,Ford,Gasoline," $9,000  ",F-250 Base,used,None reported,"92,800 mi.",210.0HP 5.8L 8 Cylinder Engine Gasoline Fuel,1997,White,Gray
Sheet2,Mercedes-Benz,Gasoline," $130,000  ",G-Class G 550 4MATIC,used,None reported,"75,151 mi.",416.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,2021,Black,Black
Sheet2,Subaru,Gasoline," $12,500  ",Legacy 2.5 GT spec.B,used,None reported,"94,000 mi.",243.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,2008,Gray,Blue
Sheet2,Mercedes-Benz,Gasoline," $18,700  ",E-Class E 350,used,At least 1 accident or damage reported,"67,350 mi.",302.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,2014,Silver,Black
Sheet2,BMW,Gasoline," $21,000  ",M3 Base,used,None reported,"66,500 mi.",333.0HP 3.2L Straight 6 Cylinder Engine Gasoline Fuel,2001,Red,Black
Sheet2,Mercedes-Benz,Gasoline," $14,500  ",C-Class C 250 Sport,used,None reported,"70,612 mi.",201.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,2014,White,Beige
Sheet2,Toyota,Gasoline," $11,500  ",Sienna XLE Limited,used,At least 1 accident or damage reported,"112,630 mi.",266.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,2007,Silver,Gray
Sheet2,Dodge,E85 Flex Fuel," $6,499  ",Avenger SE,used,None reported,"124,705 mi.",283.0HP 3.6L V6 Cylinder Engine Flex Fuel Capability,2014,Black,Black
Sheet2,BMW,Gasoline," $34,000  ",M240 i,used,At least 1 accident or damage reported,"61,000 mi.",335.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,2018,Blue,Black
Sheet2,RAM,Diesel," $32,999  ",3500 SLT,used,At least 1 accident or damage reported,"157,272 mi.",350.0HP 6.7L Straight 6 Cylinder Engine Diesel Fuel,2017,White,Gray
Sheet2,Mercedes-Benz,Gasoline," $20,399  ",GL-Class GL 450 4MATIC,used,None reported,"84,000 mi.",362.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,2015,Blue,Gray
Sheet2,Jeep,Gasoline," $47,500  ",Gladiator Rubicon,used,None reported,"27,981 mi.",285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,2020,Red,Black
Sheet2,Bentley,Gasoline," $63,000  ",Continental GT Base,used,None reported,"18,000 mi.",552.0HP 6.0L 12 Cylinder Engine Gasoline Fuel,2009,Blue,Beige
Sheet2,Chevrolet,Gasoline," $83,900  ",Corvette Stingray w/2LT,used,None reported,"3,053 mi.",490.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,2021,Silver,Gray
Sheet2,Audi,Gasoline," $19,000  ",Q5 3.0T Premium Plus,used,At least 1 accident or damage reported,"60,251 mi.",272.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,2015,Black,Black
Sheet2,Mazda,Gasoline," $28,000  ",MX-5 Miata Club,used,None reported,"5,093 mi.",181.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,2021,Gray,Black
Sheet2,Bentley,Gasoline," $115,785  ",Bentayga W12 Signature,used,None reported,"31,875 mi.",600.0HP 6.0L 12 Cylinder Engine Gasoline Fuel,2018,White,Black
Sheet2,Mercedes-Benz,Gasoline," $7,000  ",S-Class S500,used,None reported,"175,722 mi.",302.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,2005,White,Beige
Sheet2,BMW,Gasoline," $59,900  ",M6 Base,used,None reported,"17,900 mi.",560.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,2015,Black,Black
Sheet2,GMC,Gasoline," $22,999  ",Yukon SLT,used,None reported,"142,792 mi.",355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,2015,White,Brown
Sheet2,BMW,Gasoline," $11,800  ",750 iL,used,None reported,"53,814 mi.",326.0HP 5.4L 12 Cylinder Engine Gasoline Fuel,2001,Gray,Gray
Sheet2,Toyota,Gasoline," $26,900  ",Tundra Limited,used,None reported,"89,400 mi.",381.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,2010,White,Gray
Sheet2,Chrysler,Gasoline," $15,000  ",300C Base,used,None reported,"86,000 mi.",340.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,2007,Gray,Black
Sheet2,smart,Gasoline," $5,000  ",ForTwo Pure,used,None reported,"61,595 mi.",70.0HP 1.0L 3 Cylinder Engine Gasoline Fuel,2008,Blue,Gray
Sheet2,Toyota,E85 Flex Fuel," $38,000  ",Tundra SR,used,At least 1 accident or damage reported,"74,000 mi.",381.0HP 5.7L 8 Cylinder Engine Flex Fuel Capability,2018,Beige,Black
Sheet2,Hummer,Gasoline," $16,500  ",H2 Base,used,At least 1 accident or damage reported,"130,000 mi.",316.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,2004,Black,Black
Sheet2,BMW,Gasoline," $29,000  ",ALPINA B7 Base,used,At least 1 accident or damage reported,"86,000 mi.",540.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,2015,Black,White
Sheet2,Land,Gasoline," $7,500  ",Rover Range Rover Sport Supercharged,used,None reported,"140,600 mi.",390.0HP 4.2L 8 Cylinder Engine Gasoline Fuel,2008,Red,Beige
Sheet2,Audi,Gasoline," $27,900  ",A4 2.0T Tech Premium,used,None reported,"27,532 mi.",252.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,2018,Gray,Black
Sheet2,Ford,E85 Flex Fuel," $12,500  ",Focus SE,used,None reported,"91,000 mi.",160.0HP 2.0L 4 Cylinder Engine Flex Fuel Capability,2017,Gray,Black
Sheet2,Mercedes-Benz,Gasoline," $28,500  ",E-Class E 550 4MATIC,used,None reported,"63,000 mi.",402.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,2014,Silver,Black
Sheet2,Jeep,Plug-In Hybrid," $49,999  ",Wrangler Unlimited 4xe Sahara,used,None reported,"10,500 mi.",375.0HP 2.0L 4 Cylinder Engine Plug-In Electric/Gas,2022,Green,Beige
Sheet2,Mercedes-Benz,E85 Flex Fuel," $21,500  ",M-Class ML 350 4MATIC,used,None reported,"75,073 mi.",302.0HP 3.5L V6 Cylinder Engine Flex Fuel Capability,2014,Gray,Black
Sheet2,Jeep,Gasoline," $9,000  ",Wrangler Sahara,used,At least 1 accident or damage reported,"140,000 mi.",202.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,2008,Silver,Black
Sheet2,Mercedes-Benz,Gasoline," $30,500  ",A-Class A 220 4MATIC,used,None reported,"30,300 mi.",188.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,2019,Silver,Black
Sheet2,Chevrolet,Gasoline," $4,200  ",Malibu 1LT,used,None reported,"139,000 mi.",169.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,2009,White,Black
Sheet2,Hummer,Gasoline," $17,900  ",H3 Base,used,None reported,"118,000 mi.",220.0HP 3.5L 5 Cylinder Engine Gasoline Fuel,2006,Gray,Black
Sheet2,BMW,Plug-In Hybrid," $53,000  ",i8 Base,used,None reported,"51,000 mi.",357.0HP 1.5L 3 Cylinder Engine Plug-In Electric/Gas,2015,Gray,Brown
Sheet2,Cadillac,Gasoline," $36,500  ",XLR Base,used,None reported,"69,423 mi.",320.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,2009,Red,Beige
Sheet2,Lincoln,Gasoline," $12,500  ",MKZ Select,used,At least 1 accident or damage reported,"52,284 mi.",240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,2017,Blue,Beige
Sheet2,Chevrolet,Gasoline," $4,000  ",Silverado 1500 W/T,used,At least 1 accident or damage reported,"111,228 mi.",195.0HP 4.3L V6 Cylinder Engine Gasoline Fuel,2006,Blue,Gray
Sheet2,Land,Gasoline," $49,900  ",Rover Range Rover Sport HSE,used,None reported,"52,300 mi.",340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,2019,Black,Black
Sheet2,Nissan,Gasoline," $32,612  ",Titan SL,used,None reported,"95,993 mi.",5.6L V8 32V GDI DOHC,2021,White,Black
Sheet2,Kia,Gasoline," $47,541  ",Telluride SX,used,None reported,"26,716 mi.","LAMBDA II 3.8L V-6 gasoline direct injection, DOHC, D-CVVT varia",2022,Dark Moss,Black
Sheet2,Chevrolet,Gasoline," $67,190  ",Tahoe RST,used,At least 1 accident or damage reported,"39,517 mi.",5.3L V8 16V GDI OHV,2023,Black,Jet Black
Sheet2,Ford,Gasoline," $41,000  ",Mustang GT Premium,used,None reported,"31,600 mi.",460.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,2019,Blue,Gray
Sheet2,BMW,Gasoline," $18,300  ",330 i,used,None reported,"83,298 mi.",248.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,2017,Black,Black
Sheet2,Land,Gasoline," $31,599  ",Rover Range Rover Sport 3.0L Supercharged HSE,used,None reported,"95,212 mi.",340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,2017,Brown,Beige
Sheet2,Porsche,Gasoline," $51,750  ",911 Carrera,used,None reported,"61,600 mi.",345.0HP 3.6L Flat 6 Cylinder Engine Gasoline Fuel,2010,Black,Black
Sheet2,INFINITI,Gasoline," $12,000  ",QX56 Base,used,None reported,"130,921 mi.",400.0HP 5.6L 8 Cylinder Engine Gasoline Fuel,2011,White,Beige
Sheet2,RAM,Gasoline," $45,515  ",2500 Tradesman,used,At least 1 accident or damage reported,"41,000 mi.",410.0HP 6.4L 8 Cylinder Engine Gasoline Fuel,2020,White,Gray
Sheet2,BMW,Gasoline," $90,000  ",840 i xDrive,used,None reported,"1,500 mi.",335.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,2024,Gray,Brown
Sheet2,MINI,Gasoline," $17,390  ",Clubman Cooper S ALL4,used,None reported,"79,950 mi.",189.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,2017,Blue,Black
Sheet2,Cadillac,Gasoline," $95,000  ",Escalade ESV Premium Luxury Platinum,used,None reported,"31,500 mi.",420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,2021,White,Beige
Sheet2,Audi,Gasoline," $140,000  ",R8 5.2 V10 plus,used,None reported,"61,000 mi.",610.0HP 5.2L 10 Cylinder Engine Gasoline Fuel,2017,Gray,Black
Sheet2,RAM,Gasoline," $43,449  ",2500 Big Horn,used,None reported,"45,867 mi.",6.4L V8 16V MPFI OHV,2021,Billet Silver Metallic Clearcoat,Diesel Gray / Black
Sheet2,Porsche,Gasoline," $85,500  ",911 Carrera 4,used,At least 1 accident or damage reported,"22,700 mi.",350.0HP 3.4L Flat 6 Cylinder Engine Gasoline Fuel,2014,Silver,Black
Sheet2,Bentley,Gasoline," $48,500  ",Continental GT Base,used,None reported,"43,000 mi.",552.0HP 6.0L 12 Cylinder Engine Gasoline Fuel,2009,Black,Black
Sheet2,Toyota,Gasoline," $27,000  ",Tundra SR5,used,None reported,"99,000 mi.",310.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,2015,Gray,Gray
Sheet2,Toyota,Gasoline," $16,900  ",4Runner SR5,used,None reported,"135,000 mi.",236.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,2006,White,Gray
Sheet2,Cadillac,Gasoline," $29,000  ",CTS 2.0L Turbo Luxury,used,At least 1 accident or damage reported,"46,000 mi.",265.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,2019,Black,Beige
Sheet2,Ford,Gasoline," $10,995  ",Focus SE,used,None reported,"79,615 mi.",2.0L I4 16V GDI DOHC,2014,Black,Charcoal Black
Sheet2,BMW,Gasoline," $86,900  ",M5 Base,used,None reported,"13,250 mi.",4.4L V8 32V GDI DOHC Twin Turbo,2021,Alpine White,Aragon Brown
Sheet2,Land,Gasoline," $60,500  ",Rover Range Rover 3.0L V6 Supercharged HSE,used,None reported,"41,200 mi.",380.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,2019,Black,Black
Sheet2,Cadillac,Gasoline," $30,500  ",Escalade ESV Luxury,used,At least 1 accident or damage reported,"116,500 mi.",420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,2016,Black,Brown
Sheet2,Chevrolet,Gasoline," $87,150  ",Corvette Z06,used,None reported,"24,059 mi.",650.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,2018,Gray,Black
Sheet2,Audi,E85 Flex Fuel," $15,400  ",Q5 2.0T Premium Plus,used,At least 1 accident or damage reported,"118,500 mi.",220.0HP 2.0L 4 Cylinder Engine Flex Fuel Capability,2015,Silver,Black
Sheet2,BMW,Gasoline," $99,998  ",ALPINA B7 ALPINA B7 xDrive,used,None reported,"15,097 mi.",4.4 Liter Twin Turbo,2020,Frozen Dark Silver Metallic,Black
Sheet2,Maserati,Gasoline," $43,000  ",Ghibli S Q4,used,None reported,"20,000 mi.",424.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,2018,White,Brown
Sheet2,BMW,Gasoline," $30,798  ",228 Gran Coupe i xDrive,used,None reported,"10,426 mi.",2.0 Liter Turbo,2020,Black Sapphire Metallic,Oyster/Black
Sheet2,Ford,Gasoline," $63,500  ",Expedition Limited,used,At least 1 accident or damage reported,"9,500 mi.",400.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,2023,Black,Red
Sheet2,Nissan,Gasoline," $8,500  ",Frontier SE Crew Cab,used,At least 1 accident or damage reported,"134,000 mi.",265.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,2006,Gray,Gray
Sheet2,Subaru,Gasoline," $32,500  ",BRZ Limited,used,None reported,"10,500 mi.",228.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,2022,Gray,Red
Sheet2,Chevrolet,Gasoline," $17,500  ",Malibu LT,used,None reported,"53,100 mi.",160.0HP 1.5L 4 Cylinder Engine Gasoline Fuel,2018,Red,Black
Sheet2,Ford,E85 Flex Fuel," $13,895  ",Focus SEL,used,None reported,"80,134 mi.",2.0L I4 16V GDI DOHC Flexible Fuel,2017,White,Charcoal Black
Sheet2,Nissan,Gasoline," $25,500  ",Rogue Sport S,used,None reported,"24,000 mi.",141.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,2021,Gray,Black
Sheet2,Volvo,Gasoline," $10,299  ",C70 T5,used,None reported,"61,000 mi.",218.0HP 2.5L 5 Cylinder Engine Gasoline Fuel,2006,Blue,Beige
Sheet2,Lincoln,Gasoline," $48,000  ",Nautilus Reserve,used,None reported,"19,700 mi.",335.0HP 2.7L V6 Cylinder Engine Gasoline Fuel,2021,White,Beige
Sheet2,Mercedes-Benz,Gasoline," $84,500  ",AMG GT Base,used,At least 1 accident or damage reported,"28,182 mi.",469.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,2018,White,Brown
Sheet2,Ford,Gasoline," $21,000  ",Mustang EcoBoost Premium,used,At least 1 accident or damage reported,"59,500 mi.",310.0HP 2.3L 4 Cylinder Engine Gasoline Fuel,2017,Black,Black
Sheet2,Ford,E85 Flex Fuel," $8,000  ",Ranger XLT,used,None reported,"115,402 mi.",152.0HP 3.0L V6 Cylinder Engine Flex Fuel Capability,1999,Gold,Beige
Sheet2,GMC,Gasoline," $35,899  ",Yukon SLT,used,At least 1 accident or damage reported,"85,500 mi.",355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,2018,Black,Black
Sheet2,RAM,Gasoline," $44,900  ",2500 Big Horn,used,None reported,"51,000 mi.",410.0HP 6.4L 8 Cylinder Engine Gasoline Fuel,2020,Red,Black
Sheet2,Lexus,Gasoline," $9,999  ",ES 350 Base,used,None reported,"132,000 mi.",272.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,2011,Black,Beige
Sheet2,Jeep,Gasoline," $32,798  ",Wrangler Rubicon Hard Rock,used,None reported,"67,882 mi.",3.6 Liter,2016,White,Black
Sheet2,Volvo,Gasoline," $30,500  ",XC90 T6 Momentum,used,None reported,"62,000 mi.",316.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,2018,Silver,Black
