CarName,fueltype,price,accident,milage,model_year,ext_col,int_col,HP,motor_size,cylinders
Mercedes-Benz,gasoline,23500.0,no,43690.0,2014.0,Black,Black,402.0,4.7,8.0
Toyota,gasoline,68500.0,no,8800.0,2023.0,Silver,Black,389.0,3.4,6.0
Nissan,gasoline,8250.0,yes,85768.0,2015.0,White,Black,109.0,1.6,4.0
Mercedes-Benz,hybrid,110000.0,no,2235.0,2022.0,Gray,Red,429.0,3.0,6.0
Porsche,gasoline,144940.0,no,23700.0,2015.0,Black,Black,475.0,3.8,6.0
BMW,gasoline,11900.0,no,124000.0,2013.0,White,Beige,230.0,3.0,6.0
Acura,gasoline,20999.0,no,32260.0,2018.0,Black,Black,201.0,2.4,4.0
Lexus,gasoline,28000.0,no,92000.0,2015.0,Black,Black,301.0,4.6,8.0
Toyota,gasoline,22500.0,yes,269885.0,2010.0,Black,Beige,381.0,5.7,8.0
Chevrolet,gasoline,35900.0,no,51855.0,2008.0,Red,Red,430.0,6.2,8.0
Mazda,gasoline,12900.0,yes,124000.0,2015.0,White,Beige,184.0,2.5,4.0
Jaguar,gasoline,52500.0,no,26000.0,2015.0,Blue,Red,550.0,5.0,8.0
Audi,gasoline,25500.0,yes,36500.0,2018.0,Gray,Silver,220.0,2.0,4.0
Chevrolet,gasoline,54900.0,no,1400.0,2022.0,Black,Black,455.0,6.2,8.0
Jeep,gasoline,38500.0,no,17000.0,2018.0,Black,Black,285.0,3.6,6.0
Porsche,gasoline,30000.0,no,67998.0,2011.0,White,Beige,265.0,2.9,6.0
Ford,gasoline,16000.0,yes,64500.0,2008.0,Black,Red,300.0,4.6,8.0
Toyota,gasoline,24900.0,no,102000.0,2007.0,Blue,Black,239.0,4.0,6.0
Land,gasoline,15500.0,no,145000.0,2004.0,Green,Beige,217.0,4.6,8.0
Porsche,gasoline,55000.0,yes,50000.0,2018.0,Blue,Black,350.0,2.5,4.0
Chevrolet,gasoline,25500.0,no,37622.0,2004.0,Blue,Beige,350.0,5.7,8.0
Toyota,gasoline,9499.0,no,89987.0,2006.0,Green,Beige,268.0,3.5,6.0
Chevrolet,gasoline,33000.0,no,27000.0,2015.0,Black,Beige,426.0,6.2,8.0
Jeep,gasoline,6500.0,yes,144770.0,2004.0,Beige,Beige,210.0,3.7,6.0
Toyota,gasoline,23500.0,no,157000.0,2011.0,Black,Beige,270.0,4.0,6.0
BMW,gasoline,8500.0,yes,132000.0,2010.0,Silver,Black,230.0,3.0,6.0
Ford,diesel,15000.0,no,137000.0,2002.0,Gold,Gold,250.0,7.3,8.0
Lexus,gasoline,28000.0,yes,50992.0,2018.0,White,Gray,260.0,3.5,6.0
Cadillac,gasoline,12900.0,no,105760.0,2010.0,Black,Black,270.0,3.0,6.0
Lexus,gasoline,68495.0,no,29800.0,2018.0,Black,Black,471.0,5.0,8.0
BMW,gasoline,42000.0,yes,21000.0,2019.0,Blue,Black,335.0,3.0,6.0
Chevrolet,gasoline,9900.0,no,152195.0,1998.0,Black,Black,340.0,5.7,8.0
Hummer,gasoline,16900.0,yes,169900.0,2006.0,Orange,Black,325.0,6.0,8.0
Volvo,gasoline,6499.0,no,196000.0,2008.0,Black,Beige,235.0,3.2,6.0
Jeep,gasoline,9100.0,yes,180036.0,2009.0,Black,Black,202.0,3.8,6.0
Land,gasoline,33500.0,no,57918.0,2017.0,Gray,Gray,340.0,3.0,6.0
BMW,gasoline,26500.0,no,98600.0,2017.0,Silver,Black,320.0,3.0,6.0
Ford,diesel,55000.0,yes,120000.0,2018.0,Silver,Black,450.0,6.7,8.0
BMW,gasoline,80000.0,no,14269.0,2022.0,Gray,Orange,503.0,3.0,6.0
Lexus,gasoline,89000.0,no,6875.0,2022.0,White,Black,471.0,5.0,8.0
Porsche,gasoline,41500.0,no,49000.0,2012.0,White,Black,400.0,4.8,8.0
BMW,gasoline,15000.0,no,74600.0,2009.0,White,Brown,400.0,4.4,8.0
Audi,hybrid,41500.0,yes,45900.0,2019.0,Black,Black,335.0,3.0,6.0
Chrysler,gasoline,12468.0,yes,95271.0,2015.0,Black,Black,184.0,2.4,4.0
Dodge,gasoline,35000.0,no,43000.0,2013.0,Red,Black,283.0,3.6,6.0
Ford,gasoline,12000.0,yes,33700.0,2018.0,Gray,Black,160.0,2.0,4.0
Lotus,gasoline,44000.0,no,25250.0,2005.0,Red,Black,190.0,1.8,4.0
Chevrolet,gasoline,27500.0,no,20200.0,2007.0,Red,Red,400.0,6.0,8.0
Audi,gasoline,17900.0,no,104457.0,2013.0,Silver,Black,211.0,2.0,4.0
Chevrolet,gasoline,41400.0,no,76000.0,2017.0,Silver,Black,285.0,4.8,8.0
Acura,gasoline,21000.0,yes,61000.0,2016.0,Black,Black,201.0,2.4,4.0
Chevrolet,gasoline,47500.0,no,21000.0,2006.0,Silver,Black,505.0,7.0,8.0
Cadillac,gasoline,22500.0,yes,136150.0,2019.0,Silver,Black,335.0,3.6,6.0
BMW,gasoline,28750.0,yes,78414.0,2009.0,Silver,Gray,420.0,4.0,8.0
Mazda,gasoline,19900.0,no,60800.0,2019.0,Red,Beige,186.0,2.5,4.0
Ford,hybrid,34000.0,no,16400.0,2022.0,Gray,Gray,191.0,2.5,4.0
Toyota,hybrid,35707.0,no,62200.0,2018.0,Brown,Beige,306.0,3.5,6.0
Lincoln,gasoline,5000.0,no,142215.0,2003.0,Gray,Beige,239.0,4.6,8.0
Mercedes-Benz,gasoline,8000.0,no,150000.0,2007.0,Black,Black,382.0,5.5,8.0
Ford,gasoline,12500.0,no,49170.0,1998.0,Silver,Black,225.0,4.6,8.0
Chevrolet,gasoline,18000.0,no,167500.0,2015.0,Silver,Black,355.0,5.3,8.0
Ford,gasoline,11000.0,no,110450.0,2016.0,Silver,Brown,231.0,2.0,4.0
Audi,gasoline,23000.0,yes,106000.0,2014.0,Gray,Black,333.0,3.0,6.0
Chevrolet,gasoline,34900.0,no,92728.0,2017.0,White,Black,355.0,5.3,8.0
Ford,gasoline,44000.0,no,17000.0,2022.0,Gray,Black,275.0,2.3,4.0
Ford,gasoline,22000.0,no,75200.0,2016.0,White,Gray,385.0,6.2,8.0
Dodge,gasoline,64990.0,no,1800.0,2015.0,Green,Black,707.0,6.2,8.0
Genesis,gasoline,29500.0,no,29720.0,2017.0,Brown,Beige,311.0,3.8,6.0
Mercedes-Benz,gasoline,44850.0,no,56000.0,2009.0,Black,Black,518.0,6.3,8.0
Lexus,gasoline,73000.0,no,59419.0,2020.0,Silver,Beige,383.0,5.7,8.0
Kia,gasoline,32500.0,no,69100.0,2018.0,Red,Black,365.0,3.3,6.0
Chevrolet,gasoline,47900.0,no,29586.0,2008.0,White,Black,390.0,6.0,8.0
Mercedes-Benz,gasoline,17900.0,yes,78500.0,2014.0,Silver,Black,302.0,3.5,6.0
BMW,gasoline,51900.0,no,7982.0,2012.0,Silver,Red,414.0,4.0,8.0
Volkswagen,gasoline,48000.0,no,1067.0,2022.0,White,Blue,315.0,2.0,4.0
Ford,gasoline,15499.0,no,152000.0,2017.0,Gray,Black,290.0,3.5,6.0
Honda,gasoline,8900.0,no,185000.0,2011.0,Purple,Black,248.0,3.5,6.0
Dodge,diesel,19998.0,no,97724.0,2007.0,Red,Gray,350.0,6.7,6.0
Honda,gasoline,13000.0,no,111000.0,2016.0,Blue,Black,158.0,2.0,4.0
Ford,gasoline,46500.0,no,32268.0,2019.0,White,Gray,385.0,6.2,8.0
Land,hybrid,63995.0,no,57785.0,2020.0,Black,Black,395.0,3.0,6.0
BMW,gasoline,21500.0,yes,204884.0,2002.0,Silver,Black,333.0,3.2,6.0
Hummer,gasoline,15000.0,yes,179400.0,2003.0,White,Brown,316.0,6.0,8.0
Lexus,gasoline,87000.0,no,25997.0,2021.0,Green,Brown,383.0,5.7,8.0
Chevrolet,gasoline,32000.0,no,28514.0,2007.0,Red,Gray,400.0,6.0,8.0
Ford,gasoline,40000.0,no,10400.0,2019.0,Red,Gray,460.0,5.0,8.0
Chevrolet,gasoline,15000.0,no,58800.0,1999.0,White,White,305.0,5.7,8.0
Land,gasoline,33000.0,no,85000.0,2018.0,Gray,Black,340.0,3.0,6.0
Jeep,gasoline,11999.0,no,95200.0,2000.0,Black,Black,120.0,2.5,4.0
Toyota,gasoline,26000.0,yes,68575.0,2015.0,Silver,Gray,270.0,3.5,6.0
Chevrolet,gasoline,45000.0,no,12300.0,2011.0,Red,Black,430.0,6.2,8.0
Chevrolet,gasoline,54490.0,no,13900.0,2018.0,White,Red,455.0,6.2,8.0
Mercedes-Benz,gasoline,9000.0,no,58800.0,2001.0,Silver,Black,190.0,2.3,4.0
Nissan,gasoline,21500.0,yes,30700.0,2016.0,Black,Black,215.0,1.6,4.0
Porsche,gasoline,44800.0,no,104000.0,2005.0,Silver,Black,355.0,3.8,6.0
Porsche,gasoline,48990.0,yes,36700.0,2019.0,Blue,Blue,348.0,3.0,6.0
Mercedes-Benz,gasoline,82150.0,no,24500.0,2022.0,White,Beige,255.0,2.0,4.0
Toyota,gasoline,65000.0,yes,65000.0,2017.0,Black,Brown,381.0,5.7,8.0
Toyota,gasoline,38700.0,no,41000.0,2020.0,Blue,Black,295.0,3.5,6.0
Mercedes-Benz,gasoline,41000.0,yes,47400.0,2011.0,White,Black,518.0,6.3,8.0
Ford,gasoline,18500.0,no,40110.0,2002.0,Yellow,Black,252.0,3.9,8.0
RAM,gasoline,30000.0,no,124700.0,2014.0,Silver,Black,410.0,6.4,8.0
Ford,gasoline,35000.0,yes,31000.0,2013.0,Black,Gray,316.0,6.2,8.0
Toyota,hybrid,49000.0,no,7100.0,2022.0,Gray,Black,302.0,2.5,4.0
Ford,gasoline,9500.0,no,107500.0,2009.0,White,Black,132.0,2.0,4.0
Porsche,gasoline,194965.0,no,1518.0,2023.0,Beige,Brown,473.0,3.0,6.0
Chevrolet,gasoline,88900.0,no,5200.0,2023.0,White,Red,490.0,6.2,8.0
Ford,gasoline,9500.0,no,48054.0,1999.0,White,Gray,220.0,4.6,8.0
Porsche,gasoline,28000.0,no,87500.0,2018.0,Blue,Beige,252.0,2.0,4.0
Acura,gasoline,19000.0,no,106335.0,2012.0,White,Gray,300.0,3.7,6.0
Mercedes-Benz,gasoline,38880.0,no,28690.0,2018.0,White,Beige,329.0,3.0,6.0
BMW,gasoline,31000.0,yes,83000.0,2012.0,Black,Red,414.0,4.0,8.0
Ford,diesel,54500.0,no,38600.0,2019.0,Blue,Red,450.0,6.7,8.0
Toyota,gasoline,30000.0,yes,92000.0,2019.0,Red,Beige,295.0,3.5,6.0
Saturn,gasoline,9500.0,yes,134000.0,2009.0,Blue,Black,260.0,2.0,4.0
Lexus,gasoline,20500.0,no,103000.0,2012.0,White,Beige,380.0,4.6,8.0
Honda,gasoline,3750.0,no,176261.0,2004.0,Gray,Gray,160.0,2.4,4.0
Ford,gasoline,20000.0,yes,58500.0,2010.0,White,Red,315.0,4.6,8.0
Ford,diesel,64000.0,no,64000.0,2018.0,Red,Beige,450.0,6.7,8.0
Porsche,gasoline,49999.0,yes,24881.0,2016.0,Black,Black,265.0,2.7,6.0
Chevrolet,gasoline,11500.0,no,134000.0,1998.0,Red,Beige,340.0,5.7,8.0
Ford,gasoline,16000.0,yes,82900.0,2013.0,White,Gray,290.0,3.5,6.0
BMW,gasoline,18200.0,no,59257.0,2008.0,Gray,Black,255.0,3.0,6.0
Lexus,gasoline,26000.0,yes,81400.0,2016.0,Gray,Red,295.0,3.5,6.0
Hyundai,gasoline,19500.0,no,5100.0,2022.0,Blue,Black,120.0,1.6,4.0
Ford,gasoline,38500.0,no,67072.0,2020.0,Purple,Black,375.0,3.5,6.0
BMW,gasoline,19500.0,no,65000.0,2016.0,Silver,Black,240.0,2.0,4.0
Ford,gasoline,10000.0,no,80800.0,2014.0,Blue,Beige,175.0,2.5,4.0
Ford,gasoline,39500.0,no,53401.0,2020.0,Gray,Black,375.0,3.5,6.0
Dodge,gasoline,11000.0,yes,201509.0,2006.0,Gray,Gray,345.0,5.7,8.0
Honda,gasoline,14000.0,no,107000.0,2013.0,Silver,Black,140.0,1.8,4.0
Land,gasoline,44000.0,no,30500.0,2020.0,Silver,Beige,247.0,2.0,4.0
Toyota,gasoline,20000.0,no,36000.0,2011.0,Gray,Gray,159.0,2.7,4.0
Ford,gasoline,45998.0,yes,38514.0,2019.0,Black,Gray,385.0,6.2,8.0
Mercedes-Benz,gasoline,64000.0,no,4590.0,2022.0,White,Black,188.0,2.0,4.0
RAM,diesel,45000.0,yes,97000.0,2019.0,White,Gray,370.0,6.7,6.0
BMW,gasoline,6000.0,yes,110000.0,2011.0,Black,Beige,230.0,3.0,6.0
Ford,gasoline,25000.0,yes,53000.0,2017.0,Red,Gray,290.0,3.5,6.0
Chevrolet,gasoline,30999.0,no,110000.0,2016.0,Brown,Brown,355.0,5.3,8.0
Mazda,gasoline,4999.0,yes,218000.0,2006.0,Black,Black,170.0,2.0,4.0
INFINITI,gasoline,9500.0,no,106500.0,2003.0,Red,Beige,280.0,3.5,6.0
Chevrolet,gasoline,11800.0,no,140500.0,2012.0,White,Gray,324.0,6.0,8.0
Ford,gasoline,9999.0,no,144200.0,2010.0,Black,Beige,210.0,4.0,6.0
Chevrolet,diesel,69000.0,no,21400.0,2022.0,Gray,Black,277.0,3.0,6.0
Mercedes-Benz,gasoline,24500.0,no,130000.0,2015.0,Blue,Black,429.0,4.7,8.0
Ford,gasoline,6500.0,no,108045.0,2012.0,Blue,Gray,160.0,2.0,4.0
Subaru,gasoline,28000.0,no,10000.0,2022.0,White,Black,152.0,2.0,4.0
Hyundai,gasoline,12000.0,yes,75000.0,2011.0,Red,Black,306.0,3.8,6.0
Chrysler,gasoline,7858.0,yes,73500.0,2009.0,Silver,Gray,170.0,3.3,6.0
Porsche,gasoline,89750.0,no,29850.0,2018.0,Silver,Red,550.0,4.0,8.0
Honda,gasoline,19900.0,yes,135350.0,2016.0,White,Beige,280.0,3.5,6.0
Audi,hybrid,49500.0,no,35580.0,2019.0,Black,Black,335.0,3.0,6.0
Ford,gasoline,18900.0,no,71200.0,2020.0,White,Beige,250.0,2.0,4.0
BMW,gasoline,13349.0,no,109330.0,2015.0,Black,Beige,240.0,2.0,4.0
Mercedes-Benz,gasoline,10199.0,no,90400.0,2007.0,Silver,Beige,335.0,4.7,8.0
Ford,gasoline,6450.0,yes,192100.0,2002.0,Gold,Beige,207.0,4.0,6.0
BMW,gasoline,70000.0,no,32000.0,2018.0,White,Black,453.0,3.0,6.0
Volkswagen,gasoline,41500.0,no,6400.0,2022.0,Green,Black,241.0,2.0,4.0
Toyota,gasoline,36990.0,no,36180.0,2021.0,Black,Black,270.0,4.0,6.0
GMC,gasoline,13500.0,yes,142400.0,2014.0,Black,Black,320.0,5.3,8.0
Cadillac,gasoline,16500.0,no,83000.0,2016.0,Red,Beige,272.0,2.0,4.0
Nissan,gasoline,14800.0,no,80000.0,2012.0,Black,Gray,261.0,4.0,6.0
Ford,gasoline,51000.0,no,32437.0,2021.0,Gray,Black,315.0,2.7,6.0
BMW,gasoline,18000.0,no,67500.0,2011.0,White,Beige,230.0,3.0,6.0
Porsche,gasoline,169000.0,no,12088.0,2018.0,Gray,Black,540.0,3.8,6.0
Toyota,gasoline,11200.0,yes,170000.0,2005.0,Silver,Beige,282.0,4.7,8.0
Ford,diesel,92000.0,no,3763.0,2023.0,Red,Black,475.0,6.7,8.0
Land,gasoline,40000.0,no,46000.0,2018.0,Red,Beige,380.0,3.0,6.0
Ford,diesel,15900.0,no,190321.0,2008.0,White,Beige,350.0,6.4,8.0
Porsche,gasoline,39750.0,no,40950.0,2018.0,Black,Black,340.0,3.0,6.0
Mercedes-Benz,gasoline,45000.0,no,42000.0,2014.0,Gray,Black,451.0,6.2,8.0
Nissan,gasoline,8500.0,no,135000.0,2014.0,White,Brown,260.0,3.5,6.0
Porsche,gasoline,185950.0,no,1877.0,2023.0,Red,Red,443.0,3.0,6.0
Ford,diesel,59000.0,no,33000.0,2019.0,Black,Gray,450.0,6.7,8.0
Ford,gasoline,12500.0,no,68000.0,2016.0,Black,Black,175.0,2.5,4.0
Honda,gasoline,6000.0,no,405000.0,2013.0,Black,Black,185.0,2.4,4.0
BMW,gasoline,17000.0,no,117000.0,2018.0,Black,Beige,248.0,2.0,4.0
Acura,gasoline,7700.0,yes,183455.0,2007.0,White,Beige,300.0,3.7,6.0
Cadillac,gasoline,15000.0,no,123000.0,2006.0,Black,Black,400.0,6.0,8.0
Honda,gasoline,62000.0,no,44300.0,2008.0,Yellow,Black,237.0,2.2,4.0
Lexus,hybrid,9500.0,yes,123500.0,2010.0,Red,Black,147.0,2.4,4.0
Lincoln,gasoline,21500.0,no,134000.0,2013.0,Red,Black,310.0,5.4,8.0
Ford,gasoline,37500.0,yes,57000.0,2020.0,Gray,Gray,375.0,3.5,6.0
BMW,gasoline,34500.0,no,15889.0,2014.0,Blue,Beige,240.0,2.0,4.0
BMW,gasoline,12950.0,yes,125500.0,2015.0,Black,Black,240.0,2.0,4.0
Ford,gasoline,16490.0,no,163500.0,2013.0,Gray,Black,310.0,5.4,8.0
Buick,gasoline,16000.0,no,89726.0,2015.0,White,Brown,288.0,3.6,6.0
Mercedes-Benz,gasoline,22500.0,no,93000.0,2005.0,Black,Black,493.0,5.5,12.0
MINI,gasoline,8500.0,no,128000.0,2012.0,Black,Black,181.0,1.6,4.0
Porsche,gasoline,52999.0,no,70800.0,2017.0,White,Black,520.0,4.8,8.0
Saturn,hybrid,4400.0,no,115000.0,2009.0,Blue,Beige,172.0,2.4,4.0
RAM,diesel,56750.0,no,98650.0,2018.0,Black,Black,350.0,6.7,6.0
RAM,hybrid,44000.0,no,87768.0,2019.0,Silver,Black,395.0,5.7,8.0
Chevrolet,gasoline,48500.0,no,6000.0,2023.0,Gray,Black,310.0,3.6,6.0
Mazda,gasoline,36900.0,no,16200.0,2023.0,Blue,Beige,227.0,2.5,4.0
Cadillac,gasoline,11499.0,no,87500.0,2012.0,White,Beige,308.0,3.6,6.0
FIAT,gasoline,9000.0,no,85458.0,2013.0,White,Beige,101.0,1.4,4.0
MINI,gasoline,6950.0,yes,83853.0,2009.0,Gray,Black,172.0,1.6,4.0
BMW,gasoline,74999.0,yes,22500.0,2022.0,Black,Beige,523.0,4.4,8.0
Lexus,gasoline,24900.0,yes,99524.0,2013.0,Gray,Black,386.0,4.6,8.0
Genesis,gasoline,57300.0,no,8100.0,2023.0,Silver,Beige,300.0,2.5,4.0
Jeep,gasoline,12500.0,yes,118000.0,2011.0,Gold,Black,360.0,5.7,8.0
Toyota,gasoline,26450.0,yes,65290.0,2018.0,Blue,Black,278.0,3.5,6.0
Porsche,gasoline,31995.0,yes,47885.0,2001.0,Gray,Black,300.0,3.4,6.0
Jeep,gasoline,39500.0,no,13000.0,2020.0,Gray,Gray,285.0,3.6,6.0
Dodge,gasoline,62999.0,no,29475.0,2018.0,Orange,Black,707.0,6.2,8.0
Jeep,gasoline,17500.0,no,78717.0,2017.0,Black,Black,180.0,2.4,4.0
Ford,hybrid,61500.0,no,9142.0,2021.0,Black,Gray,430.0,3.5,6.0
Jaguar,gasoline,9400.0,yes,106000.0,2011.0,Brown,Beige,385.0,5.0,8.0
Volkswagen,gasoline,16750.0,no,90000.0,2016.0,Gray,Black,210.0,2.0,4.0
Porsche,gasoline,38000.0,no,46000.0,2016.0,Gray,Black,400.0,3.6,6.0
BMW,gasoline,60000.0,no,18362.0,2020.0,Black,Orange,503.0,3.0,6.0
Lexus,gasoline,16500.0,yes,164500.0,2013.0,White,Black,270.0,3.5,6.0
GMC,gasoline,25500.0,yes,55018.0,2020.0,Black,Black,170.0,1.5,4.0
Volvo,hybrid,36500.0,no,14280.0,2022.0,Blue,Black,247.0,2.0,4.0
Subaru,gasoline,12500.0,yes,116000.0,2013.0,Blue,Beige,173.0,2.5,4.0
Porsche,gasoline,8500.0,no,132800.0,1997.0,Red,Beige,201.0,2.5,6.0
Ford,gasoline,33500.0,no,45000.0,2020.0,Silver,Black,300.0,2.3,4.0
Ford,gasoline,23000.0,no,102000.0,2013.0,White,Black,365.0,3.5,6.0
Ford,diesel,18000.0,yes,163000.0,2004.0,Silver,Gray,325.0,6.0,8.0
BMW,gasoline,129000.0,no,3500.0,2023.0,Gray,Gray,617.0,4.4,8.0
Porsche,gasoline,66200.0,no,42526.0,2016.0,Blue,Black,440.0,4.8,8.0
Mazda,gasoline,6000.0,no,144900.0,2012.0,Black,Black,155.0,2.0,4.0
GMC,gasoline,32750.0,no,85000.0,2016.0,White,Black,355.0,5.3,8.0
Mercedes-Benz,diesel,111000.0,no,16113.0,2022.0,Gray,Black,188.0,3.0,6.0
Mercedes-Benz,gasoline,11900.0,yes,93000.0,2011.0,Gray,Beige,335.0,4.7,8.0
Lexus,gasoline,32500.0,no,25470.0,2019.0,Silver,Red,235.0,2.0,4.0
BMW,gasoline,21800.0,no,90347.0,2014.0,Silver,Black,300.0,3.0,6.0
GMC,gasoline,34000.0,no,96000.0,2017.0,Gray,Black,355.0,5.3,8.0
Honda,gasoline,23000.0,no,80500.0,2016.0,Gray,Black,280.0,3.5,6.0
Audi,hybrid,37499.0,no,35000.0,2021.0,Black,Black,261.0,2.0,4.0
Porsche,gasoline,86999.0,no,13500.0,2022.0,Green,Black,325.0,2.9,6.0
BMW,hybrid,43500.0,no,33214.0,2019.0,White,Black,322.0,2.0,4.0
Ford,gasoline,31000.0,no,29719.0,2017.0,White,Gray,385.0,6.2,8.0
Lincoln,gasoline,38500.0,no,4520.0,2022.0,Beige,Beige,250.0,2.0,4.0
Nissan,gasoline,26999.0,yes,72150.0,2019.0,White,Black,300.0,3.5,6.0
GMC,gasoline,30000.0,yes,94500.0,2015.0,White,Beige,355.0,5.3,8.0
Mercedes-Benz,gasoline,39999.0,no,88454.0,2017.0,White,Beige,449.0,4.7,8.0
Cadillac,gasoline,9499.0,yes,81696.0,2010.0,Silver,Beige,270.0,3.0,6.0
Cadillac,gasoline,6099.0,no,94100.0,2005.0,White,Beige,255.0,3.6,6.0
Ford,hybrid,46000.0,no,17500.0,2022.0,White,Black,318.0,3.3,6.0
Toyota,gasoline,42000.0,no,4437.0,2022.0,Gray,Black,295.0,3.5,6.0
Volkswagen,gasoline,23000.0,no,70500.0,2018.0,White,Black,220.0,2.0,4.0
Toyota,gasoline,5199.0,no,170000.0,2008.0,Gray,Gray,126.0,1.8,4.0
Honda,gasoline,10500.0,no,122000.0,2008.0,Blue,Gray,166.0,2.4,4.0
Toyota,gasoline,13900.0,yes,57852.0,2008.0,Silver,Gray,210.0,3.3,6.0
Hyundai,gasoline,10500.0,no,120321.0,2010.0,White,Beige,378.0,4.6,8.0
BMW,gasoline,5750.0,no,178000.0,2004.0,Blue,Brown,184.0,2.5,6.0
BMW,gasoline,28750.0,no,60255.0,2002.0,Yellow,Black,333.0,3.2,6.0
Land,gasoline,43500.0,no,77690.0,2019.0,White,Beige,380.0,3.0,6.0
Chevrolet,gasoline,78000.0,no,18000.0,2009.0,Gray,Black,638.0,6.2,8.0
Honda,gasoline,18000.0,no,125000.0,2001.0,Red,Black,200.0,2.2,4.0
Volkswagen,gasoline,27500.0,no,33000.0,2019.0,Black,Black,228.0,2.0,4.0
Nissan,gasoline,20000.0,no,87130.0,2009.0,Brown,Black,317.0,5.6,8.0
Lexus,gasoline,8700.0,no,165000.0,1998.0,Purple,Beige,225.0,3.0,6.0
Toyota,gasoline,11500.0,yes,73000.0,2008.0,Blue,Beige,210.0,3.3,6.0
Jeep,gasoline,10950.0,no,105000.0,2014.0,Black,Black,158.0,2.0,4.0
Audi,gasoline,29900.0,no,63400.0,2018.0,Black,Black,333.0,3.0,6.0
Ford,gasoline,86500.0,no,4500.0,2022.0,Black,Black,430.0,7.3,8.0
Mercedes-Benz,gasoline,29950.0,yes,62285.0,2016.0,Black,Black,329.0,3.0,6.0
Lexus,gasoline,48900.0,yes,5040.0,2021.0,Beige,Beige,295.0,3.5,6.0
Mitsubishi,gasoline,10500.0,yes,98385.0,2015.0,Silver,Black,166.0,2.4,4.0
Hyundai,gasoline,12500.0,yes,43903.0,2013.0,Red,Black,200.0,2.4,4.0
Ford,gasoline,23600.0,no,41650.0,2017.0,Blue,Black,310.0,2.3,4.0
BMW,hybrid,60500.0,no,31850.0,2022.0,White,Black,389.0,3.0,6.0
Hyundai,hybrid,14999.0,yes,96419.0,2013.0,Black,Gray,199.0,2.4,4.0
Honda,gasoline,7700.0,no,170000.0,2007.0,Black,Beige,244.0,3.5,6.0
Chevrolet,gasoline,14500.0,no,139000.0,2009.0,Black,Black,300.0,5.3,8.0
BMW,gasoline,27890.0,no,81000.0,2015.0,White,Red,320.0,3.0,6.0
McLaren,gasoline,324995.0,no,9989.0,2020.0,Black,Black,710.0,4.0,8.0
Chevrolet,gasoline,38000.0,no,4048.0,2007.0,Yellow,Gray,400.0,6.0,8.0
Mercedes-Benz,gasoline,45750.0,no,79876.0,2015.0,Black,White,577.0,5.5,8.0
Alfa,gasoline,23000.0,no,56910.0,2017.0,Blue,Black,280.0,2.0,4.0
Land,gasoline,40500.0,no,65019.0,2019.0,Black,Beige,340.0,3.0,6.0
Nissan,gasoline,14999.0,yes,133409.0,2009.0,Silver,Gray,332.0,3.7,6.0
BMW,gasoline,22995.0,yes,74381.0,2018.0,White,Brown,248.0,2.0,4.0
BMW,gasoline,18000.0,no,67874.0,2013.0,Gray,Black,230.0,3.0,6.0
Mercedes-Benz,gasoline,61000.0,no,71500.0,2018.0,White,White,577.0,5.5,8.0
Jeep,gasoline,22000.0,no,71000.0,2014.0,Gray,Black,285.0,3.6,6.0
Ford,gasoline,47995.0,no,64517.0,2018.0,Black,Black,450.0,3.5,6.0
Dodge,diesel,24000.0,no,55000.0,2004.0,White,Gray,154.0,2.7,5.0
BMW,gasoline,51500.0,no,7580.0,2019.0,Black,Black,456.0,4.4,8.0
Hyundai,gasoline,3999.0,no,135000.0,2010.0,Blue,Gray,168.0,2.4,4.0
Honda,gasoline,21500.0,yes,62200.0,2019.0,White,Black,192.0,1.5,4.0
Cadillac,gasoline,19500.0,no,69001.0,2014.0,Red,Black,321.0,3.6,6.0
Jaguar,gasoline,13980.0,no,78049.0,2006.0,White,Beige,300.0,4.2,8.0
Chevrolet,gasoline,73500.0,no,23292.0,2021.0,Brown,Black,420.0,6.2,8.0
Chevrolet,gasoline,12000.0,no,162671.0,2010.0,Black,Black,320.0,5.3,8.0
Land,gasoline,9975.0,no,100472.0,2010.0,Gray,Beige,230.0,3.2,6.0
Subaru,gasoline,19950.0,yes,73120.0,2017.0,White,Black,268.0,2.0,4.0
Ford,gasoline,67500.0,no,23300.0,2022.0,Green,Green,440.0,3.5,6.0
Honda,hybrid,17500.0,yes,71000.0,2018.0,Red,Beige,212.0,1.5,4.0
Chevrolet,diesel,18500.0,no,240000.0,2011.0,White,Black,335.0,6.6,8.0
Lexus,hybrid,19500.0,no,119755.0,2013.0,Silver,Black,295.0,3.5,6.0
Mercedes-Benz,gasoline,19500.0,no,88000.0,2015.0,Silver,Gray,302.0,3.5,6.0
BMW,hybrid,50000.0,no,41000.0,2021.0,White,Black,335.0,3.0,6.0
Chevrolet,gasoline,47500.0,no,7458.0,2022.0,Red,Black,455.0,6.2,8.0
Jeep,gasoline,43000.0,no,23000.0,2022.0,Green,Black,285.0,3.6,6.0
Land,gasoline,9995.0,no,149437.0,1998.0,Green,Beige,182.0,4.0,8.0
Ford,diesel,35500.0,no,244000.0,2017.0,Red,Beige,440.0,6.7,8.0
RAM,hybrid,37900.0,no,46000.0,2019.0,White,Gray,305.0,3.6,6.0
RAM,gasoline,29999.0,no,45000.0,2017.0,Black,Gray,395.0,5.7,8.0
Porsche,gasoline,29800.0,no,44400.0,2005.0,Silver,Black,280.0,3.2,6.0
